"sku";"name";"short_description";"description";"category";"category_url";"manufacturer";"ean";"size";"color";"price";"special_price";"image_small";"image_big";"deeplink";"delivery_time";"shipping_costs_de";"shipping_costs_at";"shipping_costs_ch"
"14993600490123";"Mu-Schlafs.Laguna 901 BLAU/GRAU/GRAU 195R";"  Größe: 195L, 195R   Farbe: blau/grau";"Nehmen Sie Ihren komfortablen, W&auml;rme spendenden Schlafplatz mit auf  Reisen. Der McKINLEY Mumien-Schlafsack &raquo;Laguna&laquo; umh&uuml;llt Sie angenehm und  zuverl&auml;ssig von Kopf bis Fu&szlig;. Mit seiner w&auml;rmenden TEC Loft Compact  F&uuml;llung, eingearbeitet in 190T Polyester, sch&uuml;tzt der Schlafsack  effektiv vor K&auml;lte bis zu -9&deg;C. Personen bis zu einer K&ouml;rpergr&ouml;&szlig;e von  1,95 Meter finden hier einen angenehmen Schlafplatz, der sich zudem auf  Kleinma&szlig; zusammenpacken l&auml;sst. Im passenden Kompressions-Packsack nehmen  Sie den 1250 Gramm leichten McKINLEY Mumien-Schlafsack &raquo;Laguna&laquo; einfach  mit zum Wandern, Trekking oder Biking.  Details:     Gewicht: ca. 1250 gr.   Konstuktion: 1 Lage oben, 1 Lage unten   2-Wege-RV &uuml;ber die ganze L&auml;nge   Kompressions-Packsack   Bis max. K&ouml;rpergr&ouml;&szlig;e von ca. 195 cm.   Temperaturbereich: +8/ +3/ -9 &deg;C   Au&szlig;enmaterial: Nylon 190T   Innenmaterial: T/C  ";"Camping > Schlafsäcke";"http://teamalpin.test.kirchbergerknorr.de/de_de/camping-reisen/schlafsacke.html";"McKINLEY";"7611311542504";"195R";"901 BLAU/GRAU/GRAU";"29.95";"29.95";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/small_image/150x/9df78eab33525d08d6e5fb8d27136e95/1/4/149936004.jpg.jpg";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/image/300x/9df78eab33525d08d6e5fb8d27136e95/1/4/149936004.jpg.jpg";"http://teamalpin.test.kirchbergerknorr.de/de_de/mckinley-schlafsack-mu-schlafs-laguna.html";"Verfügbar - Lieferzeit 1-3 Tage";"2.95";"3.95";"20"
"14993600490153";"Mu-Schlafs.Laguna 901 BLAU/GRAU/GRAU 195L";"  Größe: 195L, 195R   Farbe: blau/grau";"Nehmen Sie Ihren komfortablen, W&auml;rme spendenden Schlafplatz mit auf  Reisen. Der McKINLEY Mumien-Schlafsack &raquo;Laguna&laquo; umh&uuml;llt Sie angenehm und  zuverl&auml;ssig von Kopf bis Fu&szlig;. Mit seiner w&auml;rmenden TEC Loft Compact  F&uuml;llung, eingearbeitet in 190T Polyester, sch&uuml;tzt der Schlafsack  effektiv vor K&auml;lte bis zu -9&deg;C. Personen bis zu einer K&ouml;rpergr&ouml;&szlig;e von  1,95 Meter finden hier einen angenehmen Schlafplatz, der sich zudem auf  Kleinma&szlig; zusammenpacken l&auml;sst. Im passenden Kompressions-Packsack nehmen  Sie den 1250 Gramm leichten McKINLEY Mumien-Schlafsack &raquo;Laguna&laquo; einfach  mit zum Wandern, Trekking oder Biking.  Details:     Gewicht: ca. 1250 gr.   Konstuktion: 1 Lage oben, 1 Lage unten   2-Wege-RV &uuml;ber die ganze L&auml;nge   Kompressions-Packsack   Bis max. K&ouml;rpergr&ouml;&szlig;e von ca. 195 cm.   Temperaturbereich: +8/ +3/ -9 &deg;C   Au&szlig;enmaterial: Nylon 190T   Innenmaterial: T/C  ";"Camping > Schlafsäcke";"http://teamalpin.test.kirchbergerknorr.de/de_de/camping-reisen/schlafsacke.html";"McKINLEY";"7611311542511";"195L";"901 BLAU/GRAU/GRAU";"29.95";"29.95";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/small_image/150x/9df78eab33525d08d6e5fb8d27136e95/1/4/149936004.jpg.jpg";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/image/300x/9df78eab33525d08d6e5fb8d27136e95/1/4/149936004.jpg.jpg";"http://teamalpin.test.kirchbergerknorr.de/de_de/mckinley-schlafsack-mu-schlafs-laguna.html";"Verfügbar - Lieferzeit 1-3 Tage";"2.95";"3.95";"20"
"15002100490109";"Mu-Schlafs.Racoon Ext. 901 BLAU/BLAU/GRAU 125R";"  Gr&ouml;&szlig;e: 125L, 125R   Farbe: blau/blau/grau  ";"Schlafsack aus Polyester, F&uuml;llung: ca.360g.&nbsp;TEC Loft Compact  Details:    Gewicht: ca.&nbsp;850 g.   Konstruktion:&nbsp;1 Lage oben, 1 Lage unten   Au&szlig;enmaterial: 210T Polyester   Innenmaterial: T/C   Kompressions-Packsack   Bis max. K&ouml;rpergr&ouml;&szlig;e von ca. 125-160 cm.   30 cm verl&auml;ngerbar durch RV  ";"Kinder > Schlafsäcke & Taschen|Camping > Schlafsäcke";"http://teamalpin.test.kirchbergerknorr.de/de_de/camping-reisen/schlafsacke.html | http://teamalpin.test.kirchbergerknorr.de/de_de/kinder/schlafsacke-taschen.html";"McKINLEY";"7611311551827";"125R";"901 BLAU/BLAU/GRAU";"49.95";"49.95";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/small_image/150x/9df78eab33525d08d6e5fb8d27136e95/1/5/150021004.jpg.jpg";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/image/300x/9df78eab33525d08d6e5fb8d27136e95/1/5/150021004.jpg.jpg";"http://teamalpin.test.kirchbergerknorr.de/de_de/mckinley-mu-schlafs-racoon-ext.html";"Verfügbar - Lieferzeit 1-3 Tage";"0";"3.95";"20"
"15002100490139";"Mu-Schlafs.Racoon Ext. 901 BLAU/BLAU/GRAU 125L";"  Gr&ouml;&szlig;e: 125L, 125R   Farbe: blau/blau/grau  ";"Schlafsack aus Polyester, F&uuml;llung: ca.360g.&nbsp;TEC Loft Compact  Details:    Gewicht: ca.&nbsp;850 g.   Konstruktion:&nbsp;1 Lage oben, 1 Lage unten   Au&szlig;enmaterial: 210T Polyester   Innenmaterial: T/C   Kompressions-Packsack   Bis max. K&ouml;rpergr&ouml;&szlig;e von ca. 125-160 cm.   30 cm verl&auml;ngerbar durch RV  ";"Kinder > Schlafsäcke & Taschen|Camping > Schlafsäcke";"http://teamalpin.test.kirchbergerknorr.de/de_de/camping-reisen/schlafsacke.html | http://teamalpin.test.kirchbergerknorr.de/de_de/kinder/schlafsacke-taschen.html";"McKINLEY";"7611311551834";"125L";"901 BLAU/BLAU/GRAU";"49.95";"49.95";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/small_image/150x/9df78eab33525d08d6e5fb8d27136e95/1/5/150021004.jpg.jpg";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/image/300x/9df78eab33525d08d6e5fb8d27136e95/1/5/150021004.jpg.jpg";"http://teamalpin.test.kirchbergerknorr.de/de_de/mckinley-mu-schlafs-racoon-ext.html";"Verfügbar - Lieferzeit 1-3 Tage";"0";"3.95";"20"
"15008900490028";"Trekking-RS Yukon 55+10 900 ROT/DÂ´ROT/GRAU 55";"  Volumen: ca.&nbsp;55+10 Liter   Gewicht:&nbsp;ca. 1.800&nbsp;g  ";"Mc Kinley Rucksack mit Ergoflex Vario&nbsp;Tragesystem  Details:    H&ouml;henversellbare Deckeltasche   seitliche &Ouml;ffnung   Wanderstockfixierung   Vorbereitung f&uuml;r Trinksystem   Material: 330D Double Ripstop/ 600D Polyester&nbsp;   Ma&szlig;e: 71 x 29 x 24 cm   Farbe: rot/d.rot/grau  ";"Rucksäcke > Sportart > Trekking|Rucksäcke > Sportart > Reisen|Rucksäcke > Sportart > Wandern";"http://teamalpin.test.kirchbergerknorr.de/de_de/rucksaecke/rucksaecke-nach-sportarten/wandern.html | http://teamalpin.test.kirchbergerknorr.de/de_de/rucksaecke/rucksaecke-nach-sportarten/trekking.html | http://teamalpin.test.kirchbergerknorr.de/de_de/rucksaecke/rucksaecke-nach-sportarten/reisen.html";"McKINLEY";"7611311590123";"55";"900 ROT/D´ROT/GRAU";"99.95";"99.95";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/small_image/150x/9df78eab33525d08d6e5fb8d27136e95/1/5/150089004.jpg.jpg";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/image/300x/9df78eab33525d08d6e5fb8d27136e95/1/5/150089004.jpg.jpg";"http://teamalpin.test.kirchbergerknorr.de/de_de/mckinley-trekking-rs-yukon-55-10.html";"Verfügbar - Lieferzeit 1-3 Tage";"0";"3.95";"20"
"15048700490201";"Thermomatte Trekker M25 902 GRÃN/GRAU -";"  Gewicht: 860 g   Farbe: gr&uuml;n/grau  ";"Thermomatte aus Polyester  Details:    integrierte&nbsp;Gurte   Gewicht: ca 860 gr.   Ma&szlig;e: ca. 183 x 51 x&nbsp;2,5 cm   Material Oberseite:&nbsp;75D Polyester   Unterseite: 75D Polyester   Packsack: 70D Honeycomb, Nylon mit Fleece  ";"Camping > Zelte+Zubehör > Liegematten/Unterlagen";"http://teamalpin.test.kirchbergerknorr.de/de_de/camping-reisen/zelte/liegematten-unterlagen.html";"McKINLEY";"7611311846602";"";"902 GRÜN/GRAU";"29.95";"29.95";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/small_image/150x/9df78eab33525d08d6e5fb8d27136e95/1/5/150487004.jpg.jpg";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/image/300x/9df78eab33525d08d6e5fb8d27136e95/1/5/150487004.jpg.jpg";"http://teamalpin.test.kirchbergerknorr.de/de_de/mckinley-thermomatte-trekker-m25.html";"Verfügbar - Lieferzeit 1-3 Tage";"2.95";"3.95";"20"
"15052100490201";"Thermomatte Travel M38 902 DÂ´GRAU/GRAU -";"  Gewicht: 1.090 g   Farbe: d.grau/grau  ";"Thermomatte aus Nylon.  Details:    integrierte&nbsp;Gurte  Metallventil   Ma&szlig;e: ca. 183 x 51 x 3,8 cm   Material Oberseite:&nbsp;70D Honeycomb Ripstop/Nylon   Unterseite: 70D Nylon  R-Wert: 4,5-5,0  ";"Camping > Zelte+Zubehör > Liegematten/Unterlagen";"http://teamalpin.test.kirchbergerknorr.de/de_de/camping-reisen/zelte/liegematten-unterlagen.html";"McKINLEY";"7611311851699";"";"902 D´GRAU/GRAU";"49.95";"49.95";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/small_image/150x/9df78eab33525d08d6e5fb8d27136e95/1/5/150521004.jpg.jpg";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/image/300x/9df78eab33525d08d6e5fb8d27136e95/1/5/150521004.jpg.jpg";"http://teamalpin.test.kirchbergerknorr.de/de_de/mckinley-thermomatte-travel-m38.html";"Verfügbar - Lieferzeit 1-3 Tage";"0";"3.95";"20"
"15078400454501";"De-Innenschlafs.Seide 545 BLAU -";"  Gewicht: ca.140 g   Farbe: blau";"De-Innenschlafsack Seide  Details:    Material: 100% Seide   Abmessungen: ca. 205 x 88 cm   Packmaß: ca. 16 x 7 cm   erhöht die Wärmeleistung um 5°C   verpackt im Nylon-Mesh-Packsack";"Camping > Schlafsäcke";"http://teamalpin.test.kirchbergerknorr.de/de_de/camping-reisen/schlafsacke.html";"McKINLEY";"7611311858360";"";"545 BLAU";"49.95";"49.95";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/small_image/150x/9df78eab33525d08d6e5fb8d27136e95/1/5/150784_1.jpg";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/image/300x/9df78eab33525d08d6e5fb8d27136e95/1/5/150784_1.jpg";"http://teamalpin.test.kirchbergerknorr.de/de_de/mckinley-innenschlafsack-de-innenschlafs-seide.html";"Verfügbar - Lieferzeit 1-3 Tage";"0";"3.95";"20"
"15078600400101";"De-Innenschlafs.Baumwolle 001 WEISS -";"Farben: charcoal, weiß";"De-Innenschlafsack Baumwolle  Details:    Material: 100% Baumwolle   Abmessungen: ca. 215 x 88 cm   Gewicht: ca. 430 g   Packmaß: ca. 19 x 10 cm   erhöht die Wärmeleistung um 2,5°C   verpackt im Nylon-Mesh-Packsack";"Camping > Schlafsäcke";"http://teamalpin.test.kirchbergerknorr.de/de_de/camping-reisen/schlafsacke.html";"McKINLEY";"7611311858414";"";"001 WEISS";"19.95";"19.95";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/small_image/150x/9df78eab33525d08d6e5fb8d27136e95/1/5/150786004-1.jpg.jpg";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/image/300x/9df78eab33525d08d6e5fb8d27136e95/1/5/150786004-1.jpg.jpg";"http://teamalpin.test.kirchbergerknorr.de/de_de/mckinley-innenscklafsack-de-innenschlafs-baumwolle.html";"Verfügbar - Lieferzeit 1-3 Tage";"2.95";"3.95";"20"
"15078800482001";"De-Innenschlafs.Microfibre Inl 820 OLIVE -";"  Gewicht: ca. 270 g   Farbe: olive";"De-Innenschlafsack Microfibre InletDetails:    Material: 100% Polyester Microfibre  Abmessungen: ca. 220 x 80 cm  Packmaß: ca. 16 x 9 cm  Erhöht die Wärmeleistung um 3,5 °C  verpack im Nylon-Mesh-Packsack";"Camping > Schlafsäcke";"http://teamalpin.test.kirchbergerknorr.de/de_de/camping-reisen/schlafsacke.html";"McKINLEY";"7611311858582";"";"820 OLIVE";"19.95";"19.95";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/small_image/150x/9df78eab33525d08d6e5fb8d27136e95/1/5/150788004.jpg.jpg";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/image/300x/9df78eab33525d08d6e5fb8d27136e95/1/5/150788004.jpg.jpg";"http://teamalpin.test.kirchbergerknorr.de/de_de/mckinley-innenschlafsack-de-innenschlafs-microfibre-inlet.html";"Verfügbar - Lieferzeit 1-3 Tage";"2.95";"3.95";"20"
"15082900474302";"Kompass Scout 743 GRÃN 1";"  Farbe: gr&uuml;n  ";"Kompass Scout  Details:    Kunststoffgeh&auml;use  mit Visiereinrichtung und drehbarer Skala  alle wichtigen Punkte mit Leuchtmasse belegt  kombinierbare Teilung 360&deg;  umklappbar  ";"Ausrüstung > Multifunktionsuhren > Kompass & Orientierung";"http://teamalpin.test.kirchbergerknorr.de/de_de/ausruestung/multifunktionsuhren/kompass-orientierung.html";"McKINLEY";"7611311861285";"1";"743 GRÜN";"9.9901";"9.9901";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/small_image/150x/9df78eab33525d08d6e5fb8d27136e95/1/5/150829.jpg";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/image/300x/9df78eab33525d08d6e5fb8d27136e95/1/5/150829.jpg";"http://teamalpin.test.kirchbergerknorr.de/de_de/mckinley-kompass-scout.html";"Verfügbar - Lieferzeit 1-3 Tage";"2.95";"3.95";"20"
"15085000474302";"Kompass Ranger 743 GRÃN 1";"  Farbe: gr&uuml;n  ";"Kompass Ranger  Details:    Metallgeh&auml;use  mit Fl&uuml;ssigkeitsd&auml;mpfung  Visiereinrichtung  Anlegekarte  Ma&szlig;-Einteilung 1 : 2500  alle wichtigen Punkte mit Leuchtmasse belegt  mit kombinierbarer Teilung 360&deg;.  ";"Ausrüstung > Multifunktionsuhren > Kompass & Orientierung";"http://teamalpin.test.kirchbergerknorr.de/de_de/ausruestung/multifunktionsuhren/kompass-orientierung.html";"McKINLEY";"7611311861278";"1";"743 GRÜN";"12.9501";"12.9501";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/small_image/150x/9df78eab33525d08d6e5fb8d27136e95/1/5/150850.jpg";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/image/300x/9df78eab33525d08d6e5fb8d27136e95/1/5/150850.jpg";"http://teamalpin.test.kirchbergerknorr.de/de_de/mckinley-kompass-ranger.html";"Verfügbar - Lieferzeit 1-3 Tage";"2.95";"3.95";"20"
"15095910805002";"BalancegerÃ¤t Travelline 050 SCHWARZ 1";"  Länge: 15m   Komplettes Set";"Kompakt und leicht - die ideale Lösung für unterwegs. HöchsteFlexibilität. Länge 15m, Weite 50mm.  Details:      Set besteht aus:- Travelline- Ratsche mit Schutzpad";"Bergsport > Klettern > Klettertraining";"http://teamalpin.test.kirchbergerknorr.de/de_de/bergsport/klettern/klettertraining.html";"GIBBON";"4260165879194";"1";"050 SCHWARZ";"69.95";"69.95";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/small_image/150x/9df78eab33525d08d6e5fb8d27136e95/1/5/150959108.jpg.jpg";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/image/300x/9df78eab33525d08d6e5fb8d27136e95/1/5/150959108.jpg.jpg";"http://teamalpin.test.kirchbergerknorr.de/de_de/gibbon-slackline-balancegerat-travelline.html";"Lieferzeit 5-7 Tage";"0";"3.95";"20"
"15097110802101";"BalancegerÃ¤t Jibline 021 GRAU -";"  L&auml;nge: 15m   Komplettes Set  ";"Powerline mit ultradynamischem Flex f&uuml;r Tricks und Moves.  Universaleinsetzbar. Gummierter Druck f&uuml;r mehr Halt. L&auml;nge 15m, Breite  50mm.  Details:     Set besteht aus: JibLine, Ratsche mit    Schutzpad  ";"Bergsport > Klettern > Klettertraining";"http://teamalpin.test.kirchbergerknorr.de/de_de/bergsport/klettern/klettertraining.html";"GIBBON";"4260165879156";"";"021 GRAU";"69.95";"69.95";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/small_image/150x/9df78eab33525d08d6e5fb8d27136e95/1/5/150971.jpg";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/image/300x/9df78eab33525d08d6e5fb8d27136e95/1/5/150971.jpg";"http://teamalpin.test.kirchbergerknorr.de/de_de/gibbon-balancegerat-jibline.html";"Lieferzeit 5-7 Tage";"0";"3.95";"20"
"15148300490002";"Stirnlampe 4 LED 900 ROT/SCHWARZ 1";"  Leuchtweite: ca. 20 m   Leuchtdauer: ca. 80 Std.  ";"Stirnlampe 4 LED  Details:    Leuchtmittel:&nbsp;4 LED&acute;s   Helligkeit verstellbar   inkl. Batterien  ";"Ausrüstung > Beleuchtung (Stirnlampen/Licht) > Stirnlampen";"http://teamalpin.test.kirchbergerknorr.de/de_de/ausruestung/beleuchtung-stirnlampen-licht/stirnlampen.html";"McKINLEY";"7611312006234";"1";"900 ROT/SCHWARZ";"19.95";"19.95";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/small_image/150x/9df78eab33525d08d6e5fb8d27136e95/1/5/151483004.jpg.jpg";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/image/300x/9df78eab33525d08d6e5fb8d27136e95/1/5/151483004.jpg.jpg";"http://teamalpin.test.kirchbergerknorr.de/de_de/mckinley-stirnlampe-4-led.html";"Verfügbar - Lieferzeit 1-3 Tage";"2.95";"3.95";"20"
"15152300490002";"Taschenlampe Pocket light 900 SILBER/ROT 1";"  Farbe: silber-rot  ";"Taschenlampe Pocket light  Details:    Material:&nbsp;Aluminium Geh&auml;use   ON/OFF Knopf   inkl.2AAA Batterien  ";"Ausrüstung > Beleuchtung (Stirnlampen/Licht) > Taschenlampen";"http://teamalpin.test.kirchbergerknorr.de/de_de/ausruestung/beleuchtung-stirnlampen-licht/taschenlampen.html";"McKINLEY";"7611312006487";"1";"900 SILBER/ROT";"14.95";"14.95";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/small_image/150x/9df78eab33525d08d6e5fb8d27136e95/1/5/151523004.jpg.jpg";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/image/300x/9df78eab33525d08d6e5fb8d27136e95/1/5/151523004.jpg.jpg";"http://teamalpin.test.kirchbergerknorr.de/de_de/mckinley-taschenlampe-pocket-light.html";"Lieferzeit 5-7 Tage";"2.95";"3.95";"20"
"151738707054";"Ferrata Combi GTX 70 Limone 11,5";"  Gewicht: ca. 750g (Gr&ouml;&szlig;e 7.5)   Farbe: gletscher  ";"Die bedingt steigeisenfeste Alpinvariante des Ferrata GTX: Perfekt f&uuml;r  Klettersteige und Blockgel&auml;nde mit Gletscher- und Firnabschnitten. Die  Schn&uuml;r&ouml;sen erm&ouml;glichen eine Zwei-Zonen-Schn&uuml;rung. Der Schuh kann am unteren Teil  des Schafts (im Rist- und Vorfu&szlig;bereich) und im Kn&ouml;chel- sowie Schienbeinbereich  unterschiedlich fest geschn&uuml;rt werden. &Uuml;ber einen Tiefzughaken wird der Schuh im  Kn&ouml;chelbereich perfekt fixiert. Dies wirkt einem Umknicken entgegen, es  verhindert Blasenbildung (durch verbesserten Fersensitz) und sorgt f&uuml;r  Trittsicherheit.  Details:    Weit nach vorn gezogene Schn&uuml;rung   Spezieller Kletterleisten   Steigeisenauflage an der Ferse   Obermaterial: Sportvelours und Cordura&reg; Rocket   Futter: GORE-TEX&reg;   Sohle: Vibram&reg; Climbing   Flexible Ristschn&uuml;rung durch Lederschlaufen   Besonders leichtgewichtiger Schaft- und Sohlenaufbau   Auftrittsd&auml;mpfung im Absatzbereich. Vor allem bei Schuhen mit festen und    somit harten Laufsohlen werden damit St&ouml;&szlig;e weich abgefedert   Gr&ouml;&szlig;e: 8 - 11,5  ";"Schuhe > Steigeisenfeste Schuhe > Steigeisenfeste Bergschuhe|Sale > Schuhe|Schuhe > Klettern/Klettersteig > Klettersteigschuhe|Schuhe > Steigeisenfeste Schuhe > Eiskletterschuhe|Schuhe > Wandern/Hiking > Trekkingschuhe";"http://teamalpin.test.kirchbergerknorr.de/de_de/schuhe/klettern-klettersteig/klettersteigschuhe.html | http://teamalpin.test.kirchbergerknorr.de/de_de/schuhe/wandern-hiking/trekkingschuhe.html | http://teamalpin.test.kirchbergerknorr.de/de_de/schuhe/steigeisenfeste-schuhe/steigeisenfeste-bergschuhe.html | http://teamalpin.test.kirchbergerknorr.de/de_de/schuhe/steigeisenfeste-schuhe/eiskletterschuhe.html | http://teamalpin.test.kirchbergerknorr.de/de_de/sale/schuhe.html";"HANWAG";"4047761095827";"11,5";"70 Limone";"269.95";"215";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/small_image/150x/9df78eab33525d08d6e5fb8d27136e95/1/5/1517387.jpg";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/image/300x/9df78eab33525d08d6e5fb8d27136e95/1/5/1517387.jpg";"http://teamalpin.test.kirchbergerknorr.de/de_de/ferrata-combi-gtx.html";"Verfügbar - Lieferzeit 1-3 Tage";"0";"3.95";"20"
"151738761046";"Ferrata Combi GTX 610 Gletscher 8";"  Gewicht: ca. 750g (Gr&ouml;&szlig;e 7.5)   Farbe: gletscher  ";"Die bedingt steigeisenfeste Alpinvariante des Ferrata GTX: Perfekt f&uuml;r  Klettersteige und Blockgel&auml;nde mit Gletscher- und Firnabschnitten. Die  Schn&uuml;r&ouml;sen erm&ouml;glichen eine Zwei-Zonen-Schn&uuml;rung. Der Schuh kann am unteren Teil  des Schafts (im Rist- und Vorfu&szlig;bereich) und im Kn&ouml;chel- sowie Schienbeinbereich  unterschiedlich fest geschn&uuml;rt werden. &Uuml;ber einen Tiefzughaken wird der Schuh im  Kn&ouml;chelbereich perfekt fixiert. Dies wirkt einem Umknicken entgegen, es  verhindert Blasenbildung (durch verbesserten Fersensitz) und sorgt f&uuml;r  Trittsicherheit.  Details:    Weit nach vorn gezogene Schn&uuml;rung   Spezieller Kletterleisten   Steigeisenauflage an der Ferse   Obermaterial: Sportvelours und Cordura&reg; Rocket   Futter: GORE-TEX&reg;   Sohle: Vibram&reg; Climbing   Flexible Ristschn&uuml;rung durch Lederschlaufen   Besonders leichtgewichtiger Schaft- und Sohlenaufbau   Auftrittsd&auml;mpfung im Absatzbereich. Vor allem bei Schuhen mit festen und    somit harten Laufsohlen werden damit St&ouml;&szlig;e weich abgefedert   Gr&ouml;&szlig;e: 8 - 11,5  ";"Schuhe > Steigeisenfeste Schuhe > Steigeisenfeste Bergschuhe|Sale > Schuhe|Schuhe > Klettern/Klettersteig > Klettersteigschuhe|Schuhe > Steigeisenfeste Schuhe > Eiskletterschuhe|Schuhe > Wandern/Hiking > Trekkingschuhe";"http://teamalpin.test.kirchbergerknorr.de/de_de/schuhe/klettern-klettersteig/klettersteigschuhe.html | http://teamalpin.test.kirchbergerknorr.de/de_de/schuhe/wandern-hiking/trekkingschuhe.html | http://teamalpin.test.kirchbergerknorr.de/de_de/schuhe/steigeisenfeste-schuhe/steigeisenfeste-bergschuhe.html | http://teamalpin.test.kirchbergerknorr.de/de_de/schuhe/steigeisenfeste-schuhe/eiskletterschuhe.html | http://teamalpin.test.kirchbergerknorr.de/de_de/sale/schuhe.html";"HANWAG";"4047761153473";"8";"610 Gletscher";"269.95";"215";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/small_image/150x/9df78eab33525d08d6e5fb8d27136e95/1/5/1517387.jpg";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/image/300x/9df78eab33525d08d6e5fb8d27136e95/1/5/1517387.jpg";"http://teamalpin.test.kirchbergerknorr.de/de_de/ferrata-combi-gtx.html";"Verfügbar - Lieferzeit 1-3 Tage";"0";"3.95";"20"
